title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations
Tonari no Kashiwagi-san,22046,Manga,84.0,12.0,Finished,"['Comedy', 'Romance']",7.27,4426.0,"['Shimotsuki, Kinusa']",Manga Time Kirara Forward
Umi no Misaki,4249,Manga,135.0,15.0,Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Ecchi']",7.4,3254.0,"['Fumizuki, Kou']",Young Animal
Voynich Hotel,25250,Manga,68.0,3.0,Finished,"['Comedy', 'Horror', 'Ecchi']",8.07,575.0,"['Dowman, Sayman']",Young Champion Retsu
Yasashii Sekai no Tsukurikata,18939,Manga,37.0,6.0,Finished,"['Drama', 'Romance']",7.54,2308.0,"['Takeba, Kumiko']",Dengeki Daioh
Ballroom e Youkoso,48347,Manga,,,Publishing,"['Comedy', 'Drama', 'Romance', 'Sports']",8.38,203.0,"['Takeuchi, Tomo']",Shounen Magazine (Monthly)
Futago-tachi no Shojijou,127131,Manga,,,Publishing,"['Comedy', 'Romance']",6.69,11190.0,['Tetsukazu'],ComicWalker
Gimai Seikatsu,136856,Manga,,,Publishing,"['Romance', 'Slice of Life']",7.32,3979.0,"['Mikawa, Ghost', 'Kanade, Yumika']",Shounen Ace Plus
Kyou kara Hajimeru Osananajimi,136684,Manga,,,Publishing,['Romance'],7.13,6004.0,"['Obiya, Midori']",Kurage Bunch
Yandere Kanojo,14504,Manga,157.0,17.0,Finished,"['Comedy', 'Romance']",7.57,2135.0,['Shinobi'],Gangan Joker
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,122392,Manga,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Drama', 'Horror', 'Supernatural']",7.58,2076.0,"['Aso, Haro', 'Takata, Koutarou']",Sunday Gene-X
Ai yori Aoshi,75,Manga,153.0,17.0,Finished,"['Comedy', 'Drama', 'Romance', 'Ecchi']",7.54,2303.0,"['Fumizuki, Kou']",Young Animal
Arma,131293,Manhwa,23.0,5.0,Finished,"['Action', 'Supernatural']",6.78,10198.0,['Byeongjang'],Naver Webtoon
Basilisk: Kouga Ninpouchou,221,Manga,34.0,5.0,Finished,"['Action', 'Award Winning', 'Drama', 'Romance']",7.49,2578.0,"['Yamada, Fuutarou', 'Segawa, Masaki']",Young Magazine Uppers
Bokutachi wa Hanshoku wo Yameta,132870,Manga,,6.0,Finished,"['Drama', 'Romance']",6.63,11903.0,"['Saotome, Yagi']",Magazine pocket
Countrouble,18019,Manga,39.0,7.0,Finished,"['Comedy', 'Romance', 'Supernatural']",7.33,3888.0,"['Nao, Akinari']",Bessatsu Shounen Magazine
Cross Manage,42695,Manga,43.0,5.0,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Sports']",7.07,6688.0,['KAITO'],Shounen Jump (Weekly)
Darwin's Game,48881,Manga,,,Publishing,"['Action', 'Mystery']",7.66,1692.0,['FLIPFLOPs'],Bessatsu Shounen Champion
Devil-chi,106067,Manga,,,Publishing,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",6.59,12219.0,['Musuaki'],Ganma!
Fujimura-kun Mates,21729,Manga,97.0,8.0,Finished,"['Comedy', 'Romance']",7.43,3010.0,"['Shiki, Seiichi']",Gangan Online
Jisatsutou,11434,Manga,168.0,17.0,Finished,"['Drama', 'Mystery']",7.56,2196.0,"['Mori, Kouji']",Young Animal
KimiKiss: Various Heroines,1729,Manga,48.0,5.0,Finished,"['Drama', 'Romance', 'Ecchi']",7.31,4022.0,"['Shinonome, Tarou', 'Enterbrain']",Young Animal
Kiss x Sis,3048,Manga,156.0,25.0,Finished,"['Comedy', 'Romance', 'Ecchi']",7.4,3236.0,"['Ditama, Bow']",Young Magazine (Monthly)
Koisome Momiji,37013,Manga,33.0,4.0,Finished,"['Romance', 'Ecchi']",7.66,1700.0,"['Sakamoto, Tsugirou', 'Miura, Tadahiro']",Shounen Jump (Weekly)
Kono Bijutsubu ni wa Mondai ga Aru!,50331,Manga,,,Publishing,['Comedy'],7.75,1339.0,"['Imigi, Muru']",Dengeki Maoh
Kure-nai,3415,Manga,55.0,10.0,Finished,"['Action', 'Drama', 'Romance', 'Supernatural']",7.5,2529.0,"['Katayama, Kentarou', 'Yamamoto, Yamato', 'Furuya, Daisuke']",Jump SQ.
Living Game,1189,Manga,119.0,10.0,Finished,"['Comedy', 'Romance', 'Slice of Life']",7.68,1605.0,"['Hoshisato, Mochiru']",Big Comic Spirits
Maken-Ki!,7186,Manga,146.0,24.0,Finished,"['Action', 'Ecchi']",6.9,8759.0,"['Takeda, Hiromitsu', 'Yamaguchi, Mikoto']",Dragon Age
Ratman,19358,Manga,65.0,12.0,Finished,"['Comedy', 'Romance', 'Sci-Fi']",7.43,3009.0,"['Inui, Sekihiko']",Shounen Ace
Real Girl,50767,Manga,48.0,12.0,Finished,['Romance'],7.48,2679.0,"['Nanami, Mao']",Dessert
Sekirei,873,Manga,213.0,19.0,Finished,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",7.55,2246.0,"['Gokurakuin, Sakurako']",Young Gangan
Skill of Lure,88991,Manhwa,36.0,7.0,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",8.01,671.0,"['Woo, Sang Ho']",Chance+
Slow Motion wo Mou Ichido,102296,Manga,64.0,7.0,Finished,['Romance'],7.58,2066.0,"['Kanou, Rie']",Big Comic Spirits
Sugar Dark: Umerareta Yami to Shoujo,24879,Manga,19.0,4.0,Finished,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",7.49,2579.0,"['Ooiwa, Kenji', 'mebae', 'Arai, Enji']",Young Ace
Sundome,1501,Manga,76.0,8.0,Finished,"['Comedy', 'Drama', 'Romance', 'Ecchi']",7.45,2854.0,"['Okada, Kazuto']",Young Champion Magazine
Suzuka,430,Manga,171.0,18.0,Finished,"['Comedy', 'Drama', 'Romance', 'Sports', 'Ecchi']",7.9,889.0,"['Seo, Kouji']",Shounen Magazine (Weekly)
Unbalance x2,1121,Manhwa,82.0,10.0,Finished,"['Drama', 'Romance', 'Ecchi']",7.72,1449.0,"['Im, Dal Young', 'Lee, Soo Hyun']",Young Champ
"Urami Koi, Koi, Urami Koi.",79077,Manga,64.0,12.0,Finished,"['Action', 'Comedy', 'Romance', 'Supernatural']",7.73,1399.0,['Akitaka'],Gangan Joker
Wotaku ni Koi wa Muzukashii,89087,Manga,85.0,11.0,Finished,"['Comedy', 'Romance']",8.35,222.0,['Fujita'],Comic POOL
"Yuusha Shoukan ni Makikomareta kedo, Isekai wa Heiwa deshita",131129,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance']",7.68,1615.0,"['Toudai', 'Heian, Jiroo']",Comp Ace
NHK ni Youkoso!,463,Manga,40.0,8.0,Finished,"['Comedy', 'Drama', 'Romance']",8.18,408.0,"['Ooiwa, Kenji', 'Takimoto, Tatsuhiko']",Shounen Ace
Tokyo Ravens,24037,Manga,82.0,15.0,Finished,"['Comedy', 'Romance', 'Supernatural']",7.47,2771.0,"['Suzumi, Atsushi', 'Azano, Kouhei']",Shounen Ace
Torokeru hodo ni Kamaretai,130741,Manga,6.0,1.0,Finished,"['Boys Love', 'Erotica']",6.68,,"['Amamiya, Kayou']",Hanaoto
Blame Gakuen! And So On,17368,Manga,10.0,1.0,Finished,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Ecchi']",6.62,11996.0,"['Nihei, Tsutomu']",Afternoon
Island,377,Manhwa,46.0,7.0,Finished,"['Action', 'Horror', 'Supernatural']",7.17,5443.0,"['Yoon, In-Wan', 'Yang, Kyung-il']",Comic Beam
Mad Chimera World,105625,Manga,21.0,4.0,Finished,"['Action', 'Fantasy', 'Sci-Fi']",6.28,14399.0,"['Kishimoto, Seishi']",Morning Two
NOiSE,465,Manga,8.0,1.0,Finished,"['Action', 'Sci-Fi']",7.24,4751.0,"['Nihei, Tsutomu']",Afternoon
Saiyuuki,509,Manga,56.0,9.0,Finished,"['Action', 'Adventure', 'Drama', 'Fantasy']",8.03,643.0,"['Minekura, Kazuya']",GFantasy
Saiyuuki Gaiden,1097,Manga,35.0,4.0,Finished,"['Action', 'Adventure', 'Fantasy']",8.28,300.0,"['Minekura, Kazuya']",GFantasy
Saiyuuki Reload,510,Manga,66.0,10.0,Finished,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",8.23,344.0,"['Minekura, Kazuya']",Comic ZERO-SUM
Shin Angyo Onshi,736,Manga,76.0,17.0,Finished,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']",8.36,214.0,"['Yoon, In-Wan', 'Yang, Kyung-il']",Sunday Gene-X
Toriko,7887,Manga,396.0,43.0,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet']",7.64,1795.0,"['Shimabukuro, Mitsutoshi']",Shounen Jump (Weekly)
Zombie Powder.,39,Manga,30.0,4.0,Finished,"['Action', 'Comedy', 'Supernatural']",7.03,7243.0,"['Kubo, Tite']",Shounen Jump (Weekly)
Shurayuki-hime,1672,Manga,15.0,3.0,Finished,"['Action', 'Drama']",7.34,3747.0,"['Koike, Kazuo', 'Kamimura, Kazuo']",Weekly Playboy
7 Seeds,1075,Manga,178.0,35.0,Finished,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']",8.21,372.0,"['Tamura, Yumi']",Flowers (Monthly)
Abracadabra: Ryouki Hanzai Tokusoushitsu,96741,Manga,,,Publishing,['Mystery'],,20867.0,"['Yoshizaki, Seimu', 'Nagasaki, Takashi']",Big Comic Original Zoukan
Ad Astra: Scipio to Hannibal,29799,Manga,81.0,13.0,Finished,['Action'],7.67,1651.0,"['Kagano, Mihachi']",Ultra Jump
Adolf ni Tsugu,1695,Manga,36.0,4.0,Finished,"['Award Winning', 'Drama']",8.2,383.0,"['Tezuka, Osamu']",Shuukan Bunshun
Angolmois: Genkou Kassenki,96437,Manga,40.0,10.0,Finished,"['Action', 'Drama']",7.11,6154.0,"['Takagi, Nanahiko']",ComicWalker
Black Bullet,45559,Manga,20.0,4.0,Finished,"['Action', 'Mystery', 'Sci-Fi']",7.21,5084.0,"['Kanzaki, Shiden', 'Morinohon']",Dengeki Maoh
Blaster Knuckle,952,Manga,20.0,3.0,Finished,"['Action', 'Fantasy', 'Horror', 'Supernatural']",6.84,9517.0,"['Wazarai, Shizuya']",Young Animal
Corpse Party,90601,Manga,9.0,2.0,Finished,"['Horror', 'Mystery', 'Supernatural']",7.08,6572.0,"['Kansho', 'CHIHIRO']",Gangan Joker
Dias Police: Ihou Keisatsu,96738,Manga,156.0,15.0,Finished,"['Action', 'Mystery']",,20866.0,"['Sugimura, Shinichi', 'Nagasaki, Takashi']",Morning
Distant Sky,82947,Manhwa,,10.0,Finished,"['Action', 'Drama', 'Horror', 'Mystery']",7.77,1253.0,"['Yoon, In-Wan', 'Kim, Sun-hee']",Naver Webtoon
Dororo,1658,Manga,19.0,4.0,Finished,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']",7.32,3938.0,"['Tezuka, Osamu']",Shounen Sunday
Drifters,13801,Manga,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.81,1138.0,"['Hirano, Kouta']",Young King OURs
Gantz:E,123754,Manga,,,Publishing,"['Action', 'Drama']",6.68,11293.0,"['Oku, Hiroya', 'Kagetsu, Jin']",Young Jump
Gantz:G,93677,Manga,18.0,3.0,Finished,['Sci-Fi'],6.36,14010.0,"['Oku, Hiroya', 'Iizuka, Keita']",Miracle Jump
Gunnm,768,Manga,53.0,9.0,Finished,"['Action', 'Sci-Fi']",8.42,176.0,"['Kishiro, Yukito']",Business Jump
Highschool of the Dead,669,Manga,33.0,7.0,Discontinued,"['Action', 'Drama', 'Horror', 'Romance', 'Ecchi']",7.6,1951.0,"['Satou, Daisuke', 'Satou, Shouji']",Dragon Age
Houjin Exaxxion,1455,Manga,81.0,7.0,Finished,"['Action', 'Sci-Fi', 'Ecchi']",6.6,12160.0,"['Sonoda, Kenichi']",Afternoon
ib: Instant Bullet,58313,Manga,27.0,5.0,Finished,"['Drama', 'Fantasy', 'Supernatural']",7.6,1965.0,"['Akasaka, Aka']",Dengeki Maoh
Kamisama no Iutoori 2,47363,Manga,186.0,21.0,Finished,"['Action', 'Horror', 'Supernatural']",7.85,1025.0,"['Kaneshiro, Muneyuki', 'Fujimura, Akeji']",Shounen Magazine (Weekly)
Kanojo wo Mamoru 51 no Houhou,13102,Manga,49.0,5.0,Finished,"['Action', 'Drama', 'Romance']",7.52,2450.0,"['Furuya, Usamaru']",Comic Bunch
King of Eden,71825,Manhwa,51.0,6.0,Finished,"['Horror', 'Mystery', 'Suspense']",6.95,8272.0,"['Nagasaki, Takashi', 'Lee, Sang Cheol']",Chance
Koutetsujou no Kabaneri,97916,Manga,28.0,4.0,Finished,"['Action', 'Drama', 'Fantasy', 'Supernatural']",7.27,4504.0,"['Yoshida, Shirou']",Comic Garden
Kurokouchi,62957,Manga,224.0,23.0,Finished,"['Mystery', 'Suspense']",7.32,3950.0,"['Nagasaki, Takashi', 'Kouno, Kouji']",Manga Goraku
Le Chevalier d'Eon,222,Manga,45.0,8.0,Finished,"['Action', 'Mystery', 'Supernatural']",7.08,6574.0,"['Ubukata, Tow', 'Yumeji, Kiriko']",Magazine-Z
Master Keaton,848,Manga,144.0,18.0,Finished,"['Adventure', 'Drama', 'Mystery', 'Slice of Life']",7.72,1423.0,"['Urasawa, Naoki', 'Katsushika, Hokusei']",Big Comic Original
Ningyou no Kuni,102785,Manga,54.0,9.0,Finished,['Sci-Fi'],7.2,5143.0,"['Nihei, Tsutomu']",Shounen Sirius
Nurarihyon no Mago,5664,Manga,218.0,25.0,Finished,"['Action', 'Horror', 'Supernatural']",7.99,703.0,"['Shiibashi, Hiroshi']",Shounen Jump (Weekly)
Overlord,81667,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",8.0,697.0,"['Miyama, Fugin', 'Maruyama, Kugane']",Comp Ace
Robot x Laserbeam,103898,Manga,62.0,7.0,Finished,['Sports'],6.68,11307.0,"['Fujimaki, Tadatoshi']",Shounen Jump (Weekly)
Saiyuuki Ibun,16195,Manga,,,Publishing,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.73,1391.0,"['Minekura, Kazuya']",Zero-Sum WARD
Saiyuuki Reload Blast,14978,Manga,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",8.06,597.0,"['Minekura, Kazuya']",Comic ZERO-SUM
Sarah: The Legend of Mother Sarah,5015,Manga,60.0,7.0,Finished,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",7.44,2961.0,"['Otomo, Katsuhiro', 'Nagayasu, Takumi']",Young Magazine (Monthly)
Satsuriku no Tenshi,96525,Manga,54.0,12.0,Finished,['Suspense'],7.64,1802.0,"['Sanada, Makoto', 'Nazuka, Kudan']",Comic Gene
Shamo,727,Manga,338.0,34.0,Finished,"['Action', 'Drama']",7.57,2117.0,"['Tanaka, Akio', 'Hashimoto, Izou']",Evening
Shi ga Futari wo Wakatsu made,1456,Manga,217.0,26.0,Finished,"['Action', 'Drama', 'Sci-Fi', 'Supernatural']",7.97,744.0,"['Song, Ji-Hyung', 'Takashige, Hiroshi']",Young Gangan
Shibito no Koe wo Kiku ga Yoi,56519,Manga,79.0,12.0,Finished,"['Horror', 'Mystery', 'Supernatural']",7.49,2591.0,"['Uguisu, Sachiko']",Champion RED
Shigurui,3868,Manga,84.0,15.0,Finished,"['Action', 'Drama']",8.1,530.0,"['Yamaguchi, Takayuki', 'Nanjou, Norio']",Champion RED
Shiki,3486,Manga,42.0,11.0,Finished,"['Mystery', 'Supernatural', 'Suspense']",7.97,739.0,"['Fujisaki, Ryuu', 'Ono, Fuyumi']",Jump SQ.
Shinsekai yori,41575,Manga,27.0,7.0,Finished,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Ecchi']",6.67,11409.0,"['Kishi, Yusuke', 'Oikawa, Tooru']",Bessatsu Shounen Magazine
Sidonia no Kishi,13723,Manga,78.0,15.0,Finished,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",7.76,1299.0,"['Nihei, Tsutomu']",Afternoon
Soul Catcher(S),51563,Manga,90.0,11.0,Finished,"['Action', 'Drama']",7.31,4054.0,"['Shinkai, Hideo']",Shounen Jump (Weekly)
Subarashii Sekai,3614,Manga,19.0,2.0,Finished,"['Drama', 'Slice of Life']",7.69,1576.0,"['Asano, Inio']",Sunday Gene-X
Tekkon Kinkreet,442,Manga,33.0,3.0,Finished,['Action'],8.03,641.0,"['Matsumoto, Taiyou']",Big Comic Spirits
Terra Formars,37563,Manga,,,Publishing,"['Action', 'Horror', 'Sci-Fi']",7.29,4229.0,"['Tachibana, Kenichi', 'Sasuga, Yu']",Young Jump
The Flowers of Evil,5767,Manhwa,26.0,7.0,Finished,"['Drama', 'Romance']",7.69,1565.0,"['Lee, Hyeon-Sook']",Daiwon
Tobaku Datenroku Kaiji,3574,Manga,131.0,13.0,Finished,['Drama'],8.07,575.0,"['Fukumoto, Nobuyuki']",Young Magazine (Weekly)
Tobaku Hakairoku Kaiji,3573,Manga,134.0,13.0,Finished,['Drama'],8.39,195.0,"['Fukumoto, Nobuyuki']",Young Magazine (Weekly)
Tobaku Mokushiroku Kaiji,3572,Manga,158.0,13.0,Finished,"['Award Winning', 'Drama']",8.41,179.0,"['Fukumoto, Nobuyuki']",Young Magazine (Weekly)
Versailles no Bara,660,Manga,82.0,10.0,Finished,"['Drama', 'Romance']",8.35,219.0,"['Ikeda, Riyoko']",Margaret
Violence Jack,1442,Manga,48.0,18.0,Finished,"['Action', 'Drama', 'Fantasy', 'Sci-Fi', 'Ecchi']",6.92,8556.0,"['Nagai, Go']",Shounen Magazine (Monthly)
Witch Hunter,5113,Manhwa,,,Publishing,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']",7.79,1202.0,"['Jung-man, CHO']",Young Champ
Beageruta,21582,Manga,,,Publishing,['Action'],7.3,4083.0,"['Samura, Hiroaki']",Nemesis
Diner,114330,Manga,,,Publishing,[],6.79,10076.0,"['Kawai, Takanori', 'Hirayama, Yumeaki']",Tonari no Young Jump
God Child,635,Manga,48.0,8.0,Finished,"['Boys Love', 'Horror', 'Mystery', 'Supernatural']",8.16,443.0,"['Yuki, Kaori']",Hana to Yume
The Fable,87844,Manga,240.0,22.0,Finished,"['Award Winning', 'Drama']",8.12,493.0,"['Minami, Katsuhisa']",Young Magazine (Weekly)
V.B. Rose,563,Manga,83.0,14.0,Finished,['Romance'],7.91,863.0,"['Hidaka, Banri']",Hana to Yume
Yamaguchi-kun wa Warukunai,128088,Manga,,,Publishing,['Romance'],7.66,1711.0,"['Saiki, Yuu']",Bessatsu Friend
Yuzuko Peppermint,16499,Manga,61.0,8.0,Finished,"['Action', 'Comedy', 'Supernatural']",,18165.0,"['Gotsubo, Masaru', 'Satou, Dai']",Young Gangan
Hakushaku Cain Series,885,Manga,25.0,5.0,Finished,"['Horror', 'Mystery']",7.92,846.0,"['Yuki, Kaori']",Hana to Yume
Mahou Shoujo Site Sept,113780,Manga,13.0,2.0,Finished,"['Drama', 'Supernatural']",6.7,11130.0,"['Sogabe, Toshinori', 'Satou, Kentarou']",Champion Tap!
Sugar Dark,84653,Manga,6.0,1.0,Finished,"['Boys Love', 'Drama', 'Erotica']",6.44,,"['Koiwazurai, Shibito']",gateau
Tokyo Kaido,14703,Manga,33.0,3.0,Finished,[],7.29,4223.0,"['Mochizuki, Minetaro']",Morning
#000000: Ultra Black,4769,Manga,46.0,7.0,Finished,"['Action', 'Comedy', 'Supernatural']",6.91,8639.0,"['Kisaragi, Yoshinori']",Comic ZERO-SUM
8,8734,Manga,43.0,4.0,Finished,"['Drama', 'Supernatural']",6.53,12815.0,"['Kamijou, Atsushi']",Big Comic Spirits
Akuma no Ororon,543,Manga,21.0,4.0,Finished,"['Fantasy', 'Romance', 'Supernatural']",7.33,3858.0,"['Hakase, Mizuki']",Wings
Akuma to Love Song,1896,Manga,91.0,13.0,Finished,"['Drama', 'Romance']",7.69,1561.0,"['Toumori, Miyoshi']",Margaret
Black Bird,3116,Manga,84.0,18.0,Finished,"['Action', 'Award Winning', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural']",7.63,1845.0,"['Sakurakouji, Kanoko']",Betsucomi
Dogs: Stray Dogs Howling in the Dark,1376,Manga,6.0,1.0,Finished,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",7.88,933.0,"['Miwa, Shirow']",Ultra Jump
Drug & Drop,32037,Manga,,,Publishing,"['Mystery', 'Supernatural']",7.58,2086.0,['CLAMP'],Young Ace
GunSmith Cats,1319,Manga,75.0,8.0,Finished,"['Action', 'Adventure', 'Drama']",7.74,1366.0,"['Sonoda, Kenichi']",Afternoon
H� School,645,Manga,30.0,5.0,Finished,"['Comedy', 'Romance']",7.59,2032.0,"['Takada, Rie']",Sho-Comi
Himizu,4553,Manga,43.0,4.0,Finished,['Drama'],7.39,3368.0,"['Furuya, Minoru']",Young Magazine (Weekly)
Ikigami,8446,Manga,60.0,10.0,Finished,"['Action', 'Drama', 'Mystery', 'Suspense']",7.83,1072.0,"['Mase, Motoro']",Young Sunday (Weekly)
Kiichi!!,3064,Manga,87.0,9.0,Finished,['Drama'],7.85,1026.0,"['Arai, Hideki']",Big Comic Superior
Kurogane,1598,Manga,38.0,5.0,Finished,"['Action', 'Drama']",7.2,5173.0,"['Toume, Kei']",Morning
Kurokami,982,Manga,159.0,19.0,Finished,"['Action', 'Drama', 'Supernatural']",7.43,3052.0,"['Park, Sung-Woo', 'Im, Dal Young']",Young Gangan
Kuruizaki no Hana,4459,Manga,24.0,5.0,Finished,"['Action', 'Fantasy', 'Supernatural']",7.49,2593.0,"['Hakase, Mizuki']",Wings
Majo,2139,Manga,7.0,2.0,Finished,"['Fantasy', 'Supernatural']",7.3,4106.0,"['Igarashi, Daisuke']",Ikki
MANA,3028,Manhwa,22.0,4.0,Finished,['Supernatural'],7.36,3585.0,"['Lee, Vin']",Wink
Maou: Juvenile Remix,10169,Manga,97.0,10.0,Finished,"['Action', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",7.73,1387.0,"['Osuga, Megumi', 'Isaka, Kotaro']",Shounen Sunday
Me wo Mite Hanase,8988,One-shot,1.0,,Finished,['Horror'],6.9,8788.0,"['Iwaaki, Hitoshi']",Comic Charge
Nousatsu Junkie,164,Manga,96.0,16.0,Finished,"['Comedy', 'Romance']",7.94,799.0,"['Fukuyama, Ryoco']",Hana to Yume
Otomen,878,Manga,74.0,18.0,Finished,"['Comedy', 'Romance']",7.71,1485.0,"['Kanno, Aya']",Bessatsu Hana to Yume
Peace Maker,5996,Manga,109.0,17.0,Finished,"['Action', 'Adventure']",7.28,4397.0,"['Minagawa, Ryouji']",Ultra Jump
Peace Maker Kurogane,473,Manga,,,Publishing,"['Action', 'Drama']",7.73,1375.0,"['Chrono, Nanae']",Comic Blade
Punch!,788,Manga,15.0,3.0,Finished,"['Comedy', 'Romance']",7.3,4102.0,"['Takada, Rie']",Sho-Comi
Samurai Deeper Kyou,513,Manga,308.0,38.0,Finished,"['Action', 'Adventure', 'Comedy']",7.71,1483.0,"['Kamijyo, Akimine']",Shounen Magazine (Weekly)
Satsuriku Morph,109911,Manga,36.0,4.0,Finished,"['Action', 'Horror', 'Mystery']",6.39,13842.0,"['Hokazono, Masaya', 'Koike, Nokuto']",Young Champion Magazine
Seirei no Moribito,5599,Manga,16.0,3.0,Finished,"['Adventure', 'Fantasy']",7.23,4863.0,"['Fujiwara, Kamui', 'Uehashi, Nahoko']",Shounen Gangan
Sex,13101,Manga,68.0,7.0,Finished,"['Action', 'Drama']",,17447.0,"['Kamijou, Atsushi']",Young Sunday (Weekly)
Sidooh,416,Manga,266.0,25.0,Finished,"['Action', 'Drama']",7.53,2382.0,"['Takahashi, Tsutomu']",Young Jump
Supinamarada!,79965,Manga,,6.0,Finished,"['Drama', 'Sports']",6.69,11234.0,"['Noda, Satoru']",Young Jump
Switch,1351,Manga,73.0,13.0,Finished,"['Action', 'Drama', 'Mystery']",7.84,1037.0,['naked ape'],GFantasy
Takemitsuzamurai,15306,Manga,84.0,8.0,Finished,"['Award Winning', 'Slice of Life']",8.3,283.0,"['Matsumoto, Taiyou', 'Eifuku, Issei']",Big Comic Spirits
The World Is Mine,1408,Manga,163.0,14.0,Finished,[],7.82,1089.0,"['Arai, Hideki']",Young Sunday (Weekly)
TO-Y,24531,Manga,,10.0,Finished,[],,33168.0,"['Kamijou, Atsushi']",Shounen Sunday
Trinity Blood,556,Manga,89.0,21.0,Finished,"['Action', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi']",7.82,1080.0,"['Sunao, Yoshida', 'Kyuujou, Kiyo']",Asuka (Monthly)
Ubume no Natsu,70179,Manga,10.0,4.0,Finished,"['Mystery', 'Supernatural']",7.66,1668.0,"['Shimizu, Aki', 'Kyougoku, Natsuhiko']",Comic Kwai
W-Juliet,58,Manga,79.0,14.0,Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",7.9,888.0,['Emura'],Hana to Yume
Whistle!,52,Manga,216.0,24.0,Finished,"['Drama', 'Sports']",7.76,1287.0,"['Higuchi, Daisuke']",Shounen Jump (Weekly)
Yuureitou,41709,Manga,80.0,9.0,Finished,"['Drama', 'Horror', 'Mystery', 'Romance']",7.58,2089.0,"['Nogizaka, Tarou']",Big Comic Superior
"Haite Kudasai, Takamine-san",121433,Manga,,,Publishing,"['Comedy', 'Romance', 'Ecchi']",6.84,9502.0,"['Hiiragi, Yuuichi']",Gangan Joker
Kakushigoto,134999,Novel,7.0,1.0,Finished,['Drama'],,29628.0,"['Sumino, Yoru']",Shousetsu Shinchou
Danshi Koukousei no Nichijou,26144,Manga,138.0,7.0,Finished,['Comedy'],8.24,335.0,"['Yamauchi, Yasunobu']",Gangan Online
Kore wa Zombie desu ka?,21410,Manga,46.0,8.0,Finished,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",7.45,2877.0,"['Sacchi', 'Kimura, Shinichi']",Dragon Age
Yahari 4-koma demo Ore no Seishun Love Comedy wa Machigatteiru.,79943,Manga,,2.0,Finished,['Comedy'],7.56,2194.0,"['Taneda, Yuuta']",Manga 4-koma Palette
Zero no Tsukaima,1154,Manga,45.0,7.0,Finished,"['Comedy', 'Romance', 'Ecchi']",7.32,3928.0,"['Mochizuki, Nana', 'Yamaguchi, Noboru']",Comic Alive
Zero no Tsukaima Gaiden: Tabitha no Bouken,13000,Manga,25.0,5.0,Finished,['Fantasy'],7.13,5996.0,"['Yamaguchi, Noboru', 'Kon, Takuto']",Comic Alive
Ao no Orchestra,106937,Manga,,,Publishing,['Drama'],7.41,3192.0,"['Akui, Makoto']",Ura Sunday
"Haisha-san, Atattemasu!",129948,Manga,,,Publishing,['Comedy'],6.79,10093.0,"['Yamazaki, Shou']",Shounen Jump+
Hananoi-kun to Koi no Yamai,111953,Manga,,,Publishing,"['Award Winning', 'Romance']",7.72,1451.0,"['Morino, Megumi']",Dessert
Hito Hitori Futari,37915,Manga,84.0,8.0,Finished,"['Drama', 'Supernatural']",7.69,1572.0,"['Takahashi, Tsutomu']",Young Jump
Marginal Operation,57997,Manga,88.0,16.0,Finished,['Action'],7.44,2955.0,"['Shibamura, Yuri', 'Kimura, Daisuke']",Afternoon
"Sen wa, Boku wo Egaku",120465,Manga,32.0,4.0,Finished,['Drama'],7.6,1951.0,"['Horiuchi, Atsunori', 'Togami, Hiromasa']",Shounen Magazine (Weekly)
